Source 	Target
A0A0F6B2Y2	steA
A0A0F6B2Y2	bcsE
A0A0F6B2Y2	degS
A0A0F6B2Z8	mgtA
A0A0F6B2Z8	hns
A0A0F6B2Z8	dtpD
A0A0F6B2Z8	dgaE
A0A0F6AYT1	dgaF
A0A0F6AW51	phoP
A0A0F6B1L3	phoQ
A0A0F6B7E8	dgaR
A0A0F6B7E8	yobG
A0A0F6B7E8	paeA
A0A0F6B7E8	mgtC
A0A0F6B8L3	ompD
A0A0F6B5J1	orgA
A0A0F6AWU7	mgtL
A0A0F6B9B9	sipC
A0A0F6AYW9	rpoS
A0A0F6AYW9	steB
A0A0F6AYW9	spvB
A0A0F6AYW9	sctC2
A0A0F6B8W0	lpp2
A0A0F6B8W0	sodC1
A0A0F6B8W0	lpp1
A0A0F6B8W0	rpoS
A0A0F6B836	phoP
A0A0F6B836	phoQ
A0A0F6B836	sopA
A0A0F6B836	tdcD
A0A0F6B8T0	sseJ
A0A0F6B8T0	sspH2
A0A0F6B8T0	sopA
A0A0F6B8T0	sseK1
A0A0F6BA75	sseK2
A0A0F6BA75	steC
A0A0F6BA75	sadA
A0A0F6BA75	sopD
A0A0F6AZ77	sopD2
A0A0F6B1T0	sseL
A0A0F6B1T0	sicA
A0A0F6B1T0	zapA
A0A0F6B1T0	ypeA
A0A0F6B970	xerC
A0A0F6B970	yifL
A0A0F6B970	ybjL
A0A0F6B970	yajQ
A0A0F6B003	yefM
A0A0F6B003	yicL
A0A0F6B003	yscR
A0A0F6B003	ycaD
A0A0F6B9X3	yeeN
A0A0F6B5R5	uxuA
A0A0F6B9E4	uvrA
A0A0F6B8U9	mkaC
A0A0F6B482	viaA
A0A0F6BAP5	yedF
A0A0F6B7D8	yqgE
A0A0F6BAP1	rpsE
A0A0F6AZQ0	thiM
A0A0F6B135	tsgA
A0A0F6AXA2	ttrS
A0A0F6AXA2	yaiT
A0A0F6AXA2	yjbQ
A0A0F6B0R7	yidZ
A0A0F6B0R7	yraN
A0A0F6B0R7	ynfA
A0A0F6B0R7	yafD
A0A0F6BAA7	yidC
A0A0F6BAA7	rcsA
A0A0F6BAA7	rhtC
A0A0F6BAA7	rplR
A0A0F6B6N5	rplA
A0A0F6B6N5	rpmA
A0A0F6B6N5	rpsG
A0A0F6B6N5	ssaL
A0A0F6AXK0	ssb2
A0A0F6B2G9	sbp
A0A0F6B2G9	suhB
A0A0F6B2G9	sra
A0A0F6B2G9	speE
A0A0F6B615	glyS
A0A0F6B615	gltX
A0A0F6B615	serS
A0A0F6B615	thiC
A0A0F6BA86	thiE
A0A0F6BA86	thiH
A0A0F6BA86	uvrD
A0A0F6BA86	rpmH
A0A0F6B896	glnS
A0A0F6B896	sapA
A0A0F6B896	sapB
A0A0F6B896	selU
A0A0F6B3W7	secA
A0A0F6B3W7	spaS
A0A0F6B3W7	pheT
A0A0F6B3W7	truA
A0A0F6B1C6	yfiC
A0A0F6B3E0	ulaC
A0A0F6B960	oadG1
A0A0F6B6H8	otsB
A0A0F6B6H8	phnV
A0A0F6B6H8	pduD
A0A0F6B6H8	phnW
A0A0F6B7T9	pduL
A0A0F6B5V3	queF
A0A0F6AYA9	pipB
A0A0F6B3A6	rfaI
A0A0F6AZE3	rfaJ
A0A0F6B8G8	rfaL
A0A0F6B0P1	rfbF
A0A0F6B0P1	rfbG
A0A0F6B0P1	ribH
A0A0F6B0P1	tpiA
A0A0F6AYS8	ubiX
A0A0F6AYS8	ugpA
A0A0F6AYS8	qseC
A0A0F6AYS8	putA
A0A0F6B354	rapA
A0A0F6B354	rnt
A0A0F6B354	rraB
A0A0F6B354	sopB
A0A0F6B803	rpsK
A0A0F6B803	tilS
A0A0F6B803	sseA
A0A0F6B803	yihT
A0A0F6B4B1	nuoE
A0A0F6BBB0	rarD
A0A0F6AXA1	rhaR
A0A0F6AXA1	rhaS
A0A0F6AXA1	prfB
A0A0F6AXA1	rimP
A0A0F6B1U5	rlmD
A0A0F6B1U5	smpB
A0A0F6B1U5	symE
A0A0F6B1U5	ttrA
A0A0F6B3M8	umuC
A0A0F6BB95	ubiB
A0A0F6BB95	yebO
A0A0F6BB95	uspF
A0A0F6BB95	ybjQ
A0A0F6AWT2	rcsC
A0A0F6AXV9	sipD
A0A0F6AXV9	spaN
A0A0F6AXV9	tnpA1; tnpA2; tnpA3; tnpA4; tnpA5; tnpA6
A0A0F6AXV9	yebC
A0A0F6B842	yheU
A0A0F6B866	purD
A0A0F6AZ81	radA
A0A0F6AZ81	rhlB
A0A0F6AZ81	rplK
A0A0F6AZ81	rplE
A0A0F6B118	rpsJ
A0A0F6B8W8	rpsR
A0A0F6B9N4	trmA
A0A0F6AY88	uppP
A0A0F6AY88	ytgA
A0A0F6AY88	yjbB
A0A0F6B069	yeaL
A0A0F6B0G3	yciB
A0A0F6B0G3	mdoD
A0A0F6B0G3	rapZ
A0A0F6B0G3	rplX
A0A0F6AWE9	rlmH
A0A0F6B856	rplI
A0A0F6B856	rpsF
A0A0F6B856	pyrG
A0A0F6B856	rph
A0A0F6AZU7	rnpA
A0A0F6B840	rimM
A0A0F6B6A4	rhtB
A0A0F6B6A4	recO
A0A0F6B6A4	rimI
A0A0F6B6A4	rfbN
A0A0F6B2I6	rfbU
A0A0F6AWP5	rfbK
A0A0F6B4V7	rfbX
A0A0F6AWA1	rplM
A0A0F6B0K3	sodC
A0A0F6B0K3	uspA
A0A0F6B0K3	yifK
A0A0F6B0K3	yceI
A0A0F6B085	yeeX
A0A0F6B085	yjgM
A0A0F6B085	rimK
A0A0F6B085	rimO
A0A0F6AZJ9	selD
A0A0F6AZJ9	sirB1
A0A0F6AZJ9	slyX
A0A0F6AZJ9	sgcX
A0A0F6BAW6	ssaM
A0A0F6BAW6	sseB
A0A0F6BAW6	sseC
A0A0F6BAW6	sseD
A0A0F6B9T4	metG
A0A0F6B9I8	thiI
A0A0F6BA52	tctD
A0A0F6BA52	vapC
A0A0F6BA52	oppB
A0A0F6BA52	parC
A0A0F6B6N3	panB
A0A0F6B6N3	phnT
A0A0F6B6N3	ptsG
A0A0F6B6N3	rbn
A0A0F6B205	rhmA
A0A0F6B5A9	rhmD
A0A0F6AW48	recR
A0A0F6AW48	rhaT
A0A0F6AW48	rep
A0A0F6AW48	rihC
A0A0F6BA27	rsd
A0A0F6BA27	rsmJ
A0A0F6BA27	ruvB
A0A0F6BA27	rsmC
A0A0F6B8D9	rsmH
A0A0F6B8D9	rsmF
A0A0F6B8D9	rpoC
A0A0F6B8D9	frr
A0A0F6B8U6	sdhA
A0A0F6B8U6	seqA
A0A0F6B8U6	sdhB
A0A0F6B8U6	secE
A0A0F6B948	rraA
A0A0F6B5S7	sopE2
A0A0F6B5S7	speA
A0A0F6B5S7	sgrR
A0A0F6B5S7	rfbC
A0A0F6B932	rpoB
A0A0F6B932	rpoZ
A0A0F6B932	slyB
A0A0F6B932	rpsM
A0A0F6AW69	rpsT
A0A0F6AW69	rsmB
A0A0F6AW69	rsuA
A0A0F6AW69	rsxG
A0A0F6B353	rtcA
A0A0F6B004	ruvA
A0A0F6B546	sctC1
A0A0F6B546	thiL
A0A0F6B546	smp
A0A0F6B546	spaR
A0A0F6B9N5	sufE
A0A0F6B9N5	ssaO
A0A0F6B9N5	sufS
A0A0F6B9N5	ssaU
A0A0F6B190	wecA
A0A0F6B2N1	wzyE
A0A0F6B2N1	wzzB
A0A0F6B2N1	wzzE
A0A0F6B2N1	wecC
A0A0F6B738	ompC
A0A0F6B738	ompF
A0A0F6B738	ompR
A0A0F6B738	pgtP
A0A0F6B268	pepB
A0A0F6B6U4	pepE
A0A0F6B6U4	pepQ
A0A0F6B6U4	recF
A0A0F6B6U4	rdgC
A0A0F6B3B1	phnR
A0A0F6B7Y4	plsB
A0A0F6B3F4	rho
A0A0F6B3F4	prgI
A0A0F6B3F4	purT
A0A0F6B3F4	rhaD
A0A0F6B2Z3	ridA
A0A0F6B2Z3	rlmB
A0A0F6B2Z3	rfbD
A0A0F6B2Z3	slmA
A0A0F6B9F2	slrP
A0A0F6B5N3	sicP
A0A0F6AZ23	slt
A0A0F6AZ23	sifA
A0A0F6AZ23	sodA
A0A0F6AZ23	sifB
A0A0F6BAE9	serC
A0A0F6BAE9	slyA
A0A0F6BAE9	skp
A0A0F6BAE9	lysS
A0A0F6AYA6	asnS
A0A0F6B2Q9	treA
A0A0F6BAW3	treF
A0A0F6BAW3	ompL
A0A0F6BAW3	ribA
A0A0F6BAW3	nrdF
A0A0F6AX88	rplJ
A0A0F6AX88	rplU
A0A0F6AX88	rluA
A0A0F6AX88	rpoS
A0A0F6AZD1	rpoA
A0A0F6B4W1	tyrS
A0A0F6B823	trkH
A0A0F6B1I5	truC
A0A0F6B1I5	ttrR
A0A0F6B1I5	yqhA
A0A0F6B1I5	uspE
A0A0F6AX77	uvrC
A0A0F6AX77	yciA
A0A0F6AX77	wecG
A0A0F6AX77	otsA
A0A0F6B3P1	udg
A0A0F6AZL7	nusG
A0A0F6AZL7	oppA
A0A0F6AZL7	pth
A0A0F6AZL7	hisS
A0A0F6AZ57	alaS
A0A0F6AZ57	uhpT
A0A0F6AZ57	ugpE
A0A0F6AZ57	yihY
A0A0F6AX74	yjgA
A0A0F6AX74	pstB
A0A0F6AX74	qseB
A0A0F6AX74	rpmE2
A0A0F6AZZ4	tatA
A0A0F6AYM0	trpC
A0A0F6AYM0	ulaA
A0A0F6AYM0	yceM
A0A0F6AYM0	yeiH
A0A0F6B7E7	ygfB
A0A0F6B7E7	yoaH
A0A0F6B7E7	prfA
A0A0F6B7E7	recQ
A0A0F6B3B9	rluD
A0A0F6B6L2	tsx
A0A0F6B613	ulaB
A0A0F6B613	ugpB
A0A0F6B613	wcaL
A0A0F6B613	yajL
A0A0F6AXR5	yjjB
A0A0F6AZ20	yjaB
A0A0F6AZ20	yihP
A0A0F6AZ20	yobD
A0A0F6AZ20	rpmB
A0A0F6BAB2	rplD
A0A0F6BAB2	rlmI
A0A0F6BAB2	rlmC
A0A0F6BAB2	rlpA
A0A0F6B1J3	syd
A0A0F6B053	leuS
A0A0F6B053	ybgS
A0A0F6B053	yhbQ
A0A0F6B053	rlmM
A0A0F6B0P4	rlmG
A0A0F6AZU5	rluB
A0A0F6AZU5	secM
A0A0F6AZU5	rpoE
A0A0F6AZU5	rpsL
A0A0F6AYM9	spaM
A0A0F6AW80	spaP
A0A0F6B0L1	proS
A0A0F6B0L1	thrS
A0A0F6B0L1	tgt
A0A0F6B0L1	tdcB
A0A0F6B4C4	trmD
A0A0F6B4C4	ulaF
A0A0F6B4C4	ugpC
A0A0F6B4C4	ydiB
A0A0F6B8R3	yciH
A0A0F6B6B5	yceF
A0A0F6B6B5	proY
A0A0F6B6B5	oadG2
A0A0F6B6B5	nuoF
A0A0F6AX79	orn
A0A0F6AX79	osmW
A0A0F6AX79	nuoG
A0A0F6AX79	oppC
A0A0F6B988	ppiA
A0A0F6AZI4	trhO
A0A0F6AZI4	tpx
A0A0F6AZI4	ulaD
A0A0F6AZI4	yicR
A0A0F6B3B3	yccT
A0A0F6B3B3	ycaR
A0A0F6B3B3	yedE
A0A0F6B3B3	ychJ
A0A0F6B4T1	ptsP
A0A0F6B601	pyrE
A0A0F6B601	rplW
A0A0F6B601	trkA
A0A0F6B601	tusA
A0A0F6AZF8	ygiB
A0A0F6AZF8	yibR
A0A0F6AZF8	ycjF
A0A0F6AZF8	yfeK
A0A0F6B1K7	ycgL
A0A0F6B1K7	purR
A0A0F6B1K7	rbsD
A0A0F6B1K7	ulaE
A0A0F6AY15	tusB
A0A0F6B230	yfcN
A0A0F6B8V4	ygiQ
A0A0F6B8V4	ycgR
A0A0F6B8V4	ypfK
A0A0F6B8V4	tonB
A0A0F6B558	tusC
A0A0F6B558	ucpA
A0A0F6B558	yifE
A0A0F6B558	wza
A0A0F6B0Y5	ytjA
A0A0F6B0Y5	ycgN
A0A0F6B0Y5	yciU
A0A0F6B5M4	rsgA
A0A0F6B8R2	rsxB
A0A0F6B347	tsaB
A0A0F6B347	yacG
A0A0F6B347	yfbU
A0A0F6B347	yfcD
A0A0F6AWM4	soxR
A0A0F6B6Y4	steA
A0A0F6B1Q3	tolB
A0A0F6B1Q3	ssaQ
A0A0F6B1Q3	stpA
A0A0F6B1Q3	ttrC
A0A0F6B3F3	umuD
A0A0F6AYI3	waaK
A0A0F6AYI3	ycdZ
A0A0F6AYI3	yibT
A0A0F6AYI3	ynfB
A0A0F6B4J4	ypfL
A0A0F6B2T8	zitB
A0A0F6AYP0	yobH
A0A0F6AYP0	yncE
A0A0F6AYP0	yjgN
A0A0F6AYP0	yfcJ
A0A0F6B450	ydgT
A0A0F6B450	yegS
A0A0F6B450	gpt
A0A0F6B450	ulaG
A0A0F6BAJ0	thyA
A0A0F6AX66	yceH
A0A0F6AX66	yhhS
A0A0F6AX66	yejL
A0A0F6AX66	yiiY
A0A0F6B1E0	ymdA
A0A0F6B1E0	rpsO
A0A0F6B1E0	trmB
A0A0F6B1E0	trpR
A0A0F6B582	uppS
A0A0F6BAP7	tyrB
A0A0F6B3F1	zntB
A0A0F6AYT2	ybaB
A0A0F6AYG9	yidD
A0A0F6AYG9	yejM
A0A0F6AYG9	yohO
A0A0F6AYG9	ypfN
A0A0F6B4S0	ycdD
A0A0F6B4S0	ycjE
A0A0F6B4S0	yfeW
A0A0F6B4S0	ygfZ
A0A0F6B8Q6	zapB
A0A0F6B8Q6	yceB
A0A0F6B8Q6	yhfG
A0A0F6B8Q6	yhbP
A0A0F6B1Y0	yigA
A0A0F6B1Y0	yciC
A0A0F6B1Y0	yadU
A0A0F6B1Y0	yiiZ
A0A0F6BA97	yjhX
A0A0F6BA97	yeaD
A0A0F6BA97	ushA
A0A0F6BA97	ymdB
A0A0F6B186	ybeY
A0A0F6B5Z6	sipA
A0A0F6B9L0	spaO
A0A0F6B9L0	setB
A0A0F6B9L0	sptP
A0A0F6B9L0	yihS
A0A0F6B1G2	spiC
A0A0F6B1G2	ubiE
A0A0F6B1G2	yedD
A0A0F6B1G2	yqgF
A0A0F6B2E9	thiD
A0A0F6B2E9	thiB
A0A0F6B2E9	trpA
A0A0F6B2E9	ttrB
A0A0F6B8D4	ubiK
A0A0F6B4B9	uspG
A0A0F6B4B9	yaeH
A0A0F6B4B9	yjaG
A0A0F6B4B9	yifB
A0A0F6B4M6	yfeO
A0A0F6B4M6	yeaH
A0A0F6B4M6	uhpB
A0A0F6B4M6	tusE
A0A0F6B659	wzb
A0A0F6B4X4	yaiI
A0A0F6B4X4	tsaD
A0A0F6B4X4	ubiG
A0A0F6B4X4	upp
A0A0F6AZN5	yoaI
A0A0F6AZN5	yjbJ
A0A0F6AZN5	yigF
A0A0F6AZN5	prgJ
A0A0F6B5K1	prgK
A0A0F6B5K1	prmC
A0A0F6B5K1	uhpA
A0A0F6B5K1	tusD
A0A0F6B9D7	xerD
A0A0F6AXV3	speB
A0A0F6B5F7	trpE
A0A0F6B5F7	trpB
A0A0F6B5F7	yajD
A0A0F6B5F7	yghB
A0A0F6B2W9	uhpC
A0A0F6B9G0	yebF
A0A0F6B9P6	ybeD
A0A0F6B9P6	zapC
A0A0F6B9P6	uspB
A0A0F6B9P6	ytfE
A0A0F6B2V3	yihO
A0A0F6B2V3	yhjJ
A0A0F6B2V3	yciZ
A0A0F6B2V3	ygiK
A0A0F6B4Q6	yfeJ
A0A0F6BB93	zapD
A0A0F6BB93	znuC
A0A0F6BB93	uvrB
A0A0F6BB93	uxaC
A0A0F6AZU8	xni
A0A0F6AZU8	yubL
A0A0F6AZU8	yfeL
A0A0F6AZU8	yfjF
A0A0F6B2E4	yhaM
A0A0F6B2E4	ycfP
A0A0F6B2E4	ydiV
A0A0F6B2E4	zipA
A0A0F6AX03	putP
A0A0F6B120	rpmD
A0A0F6AZZ0	tatD
A0A0F6AZZ0	yihI
A0A0F6AZZ0	yfhR
A0A0F6AZZ0	ydfG
A0A0F6BBB6	yjeM
A0A0F6BBB6	yddE
A0A0F6BBB6	vapB
A0A0F6BBB6	xylA
A0A0F6B245	yceD
A0A0F6B245	yaaA
A0A0F6B245	yigI
A0A0F6B5P0	zraS
A0A0F6AW63	zraP
A0A0F6AW63	zraR
A0A0F6AW63	ttcA
A0A0F6AW63	udp
A0A0F6AZE6	ycdX
A0A0F6B247	ybaK
A0A0F6B156	truB
A0A0F6B3R1	uspC
A0A0F6B3R1	wecB
A0A0F6B3R1	vsdE
A0A0F6B3R1	zupT
A0A0F6AXG7	udk
A0A0F6AXG7	yaeQ
A0A0F6AXG7	yaeP
A0A0F6AXG7	yggU
A0A0F6B152	ydhK
A0A0F6B269	yicS
A0A0F6B681	yohJ
A0A0F6B681	yneE
A0A0F6B681	ybhG
A0A0F6B681	yaaI
A0A0F6AXT6	yacL
A0A0F6B869	yidE
A0A0F6B869	ysaB
A0A0F6B869	yfbV
A0A0F6B869	ynfC
A0A0F6B7R3	aaeB
A0A0F6B6Y1	aaeX
A0A0F6B6Y1	aceA
A0A0F6B6Y1	bcsB
A0A0F6B6Y1	amiA
A0A0F6B8V8	bdm
A0A0F6AZV9	aes
A0A0F6AZV9	argP
A0A0F6AZV9	argC
A0A0F6AZV9	aroD
A0A0F6B010	aroB
A0A0F6B081	atpB
A0A0F6B081	cobT
A0A0F6B081	atpH
A0A0F6B081	cra
A0A0F6B649	atpD
A0A0F6AWH3	mgtA
A0A0F6AWH3	bamE
A0A0F6AWH3	cysE
A0A0F6AWH3	cbiA
A0A0F6AWJ2	degP
A0A0F6AWJ2	dcd
A0A0F6AWJ2	hupA
A0A0F6AWJ2	hemE
A0A0F6B109	dapB
A0A0F6B702	cbpM
A0A0F6B702	cbiC
A0A0F6B702	cbiF
A0A0F6B702	csgF
A0A0F6B5Y9	cyoE
A0A0F6B5Y9	accD
A0A0F6B5Y9	acpH
A0A0F6B5Y9	ahpC
A0A0F6B5U5	alx
A0A0F6B4Q5	allA
A0A0F6B8Q3	allS
A0A0F6B8Q3	amiB
A0A0F6B8Q3	actP
A0A0F6B8Q3	astB
A0A0F6B2X9	mgtB
A0A0F6B2X9	bioC
A0A0F6B2X9	btuC
A0A0F6B2X9	eutS
A0A0F6AXN4	eutQ
A0A0F6B3Q5	envE
A0A0F6B3H4	fimD
A0A0F6B3H4	ftsL
A0A0F6B3H4	glpK
A0A0F6B3H4	kduI
A0A0F6BA92	lepB
A0A0F6B3S1	moaC
A0A0F6B3S1	msrB
A0A0F6B3S1	mdoB
A0A0F6B3S1	parE
A0A0F6AYA4	fruB
A0A0F6AYA4	psiE
A0A0F6AYA4	panM
A0A0F6AYA4	acpT
A0A0F6AYC8	allB
A0A0F6AYC8	arnT
A0A0F6AYC8	gltA
A0A0F6B0W3	citB
A0A0F6AZV4	aroP
A0A0F6AZV4	aroE
A0A0F6AZV4	clpP
A0A0F6AZV4	copA
A0A0F6AXY3	crcB
A0A0F6AZS1	birA
A0A0F6B5T3	bcsF
A0A0F6AW86	cbiM
A0A0F6AXU9	groES
A0A0F6B822	cheY
A0A0F6AWG4	ccmA2
A0A0F6B1I6	csgA
A0A0F6B1I6	cysB
A0A0F6B1I6	csrA
A0A0F6B1I6	dapA
A0A0F6B686	glgB
A0A0F6B686	yeiP
A0A0F6B686	garL
A0A0F6B686	frdD
A0A0F6B9I1	fucI
A0A0F6B9I1	gdx
A0A0F6B9I1	ghrA
A0A0F6B9I1	hypA
A0A0F6AYL6	glgC
A0A0F6AYL6	iacP
A0A0F6AYL6	gntX
A0A0F6AYL6	pepA
A0A0F6B2G2	alkB
A0A0F6B2G2	araB
A0A0F6B2G2	anmK
A0A0F6B2G2	araC
A0A0F6B5B7	araD
A0A0F6B322	carB
A0A0F6B322	cbiO
A0A0F6B322	caiA
A0A0F6B322	cheZ
A0A0F6B875	cheW
A0A0F6B875	astE
A0A0F6B875	clsB
A0A0F6B875	aroC
A0A0F6B1H7	aroK
A0A0F6AXK4	clpX
A0A0F6AW37	cobD
A0A0F6AW37	clcB
A0A0F6AW37	atpC
A0A0F6AW37	atpF
A0A0F6AZJ5	atpG
A0A0F6AZJ5	csgG
A0A0F6AZJ5	cysQ
A0A0F6AZJ5	fliC
A0A0F6AWQ0	gdhA
A0A0F6AXT2	dnaT
A0A0F6AXT2	dkgA
A0A0F6AXT2	dnaG
A0A0F6AXT2	mglB
A0A0F6AYL0	dgcQ
A0A0F6AZI6	galE
A0A0F6B410	diaA
A0A0F6B410	dlgD
A0A0F6B410	sdhC
A0A0F6B410	ghrB
A0A0F6B0F3	glk
A0A0F6BAW4	yqfB
A0A0F6BAW4	bamA
A0A0F6BAW4	btsR
A0A0F6BAW4	apbC
A0A0F6AXV6	apbE
A0A0F6AXN6	argH
A0A0F6AW38	cbiT
A0A0F6AW38	carA
A0A0F6AW38	atpE
A0A0F6AW38	cobU
A0A0F6AZ40	basR
A0A0F6AZ40	basS
A0A0F6AZ40	bioB
A0A0F6AZ40	bfr
A0A0F6B044	btuB
A0A0F6B0E8	caiE
A0A0F6B064	btuF
A0A0F6B064	chiP
A0A0F6B064	ccmE1; ccmE2
A0A0F6B064	csgB
A0A0F6AXQ8	eutB
A0A0F6B7X8	eutD
A0A0F6B7X8	envF
A0A0F6B7X8	flgF
A0A0F6B7X8	galR
A0A0F6BB52	ftsB
A0A0F6B8X2	folD
A0A0F6B8X2	glgS
A0A0F6B8X2	bioF
A0A0F6B8X2	acpS
A0A0F6B1E6	aaeA
A0A0F6B1E6	yfbR
A0A0F6B1E6	aroA
A0A0F6B1E6	asrC
A0A0F6AXC6	arnB
A0A0F6B323	aroF
A0A0F6B323	citD2
A0A0F6B323	cptA
A0A0F6B323	cobS
A0A0F6B5M3	crp
A0A0F6B5M3	corA
A0A0F6B5M3	corC
A0A0F6B5M3	bioD2
A0A0F6B466	bfd
A0A0F6B8K3	bioH
A0A0F6B588	bcsC
A0A0F6B588	bcsG
A0A0F6B588	cbiB
A0A0F6B588	citP
A0A0F6B2K3	dsbE1; dsbE2
A0A0F6B1N3	csgD
A0A0F6B2C6	cysK
A0A0F6B7D6	cutA
A0A0F6AW81	cutC
A0A0F6B3N3	eptB
A0A0F6B3N3	cysU
A0A0F6B3N3	cspJ
A0A0F6B3N3	def
A0A0F6B8C5	flgA
A0A0F6B8C5	der
A0A0F6B8C5	acnB
A0A0F6B8C5	accA
A0A0F6B1R6	bioP
A0A0F6B1R6	bigA
A0A0F6B1R6	bcsA
A0A0F6B1R6	cdh
A0A0F6B001	coaD
A0A0F6B6U1	cysG
A0A0F6B6U1	xseB
A0A0F6B6U1	cyaA
A0A0F6B6U1	cysM
A0A0F6B5U2	cysI
A0A0F6AWH7	cspA
A0A0F6AYX3	dctA
A0A0F6B9M8	hupB
A0A0F6B9M8	flgN
A0A0F6B9M8	cysZ
A0A0F6B9M8	fliR
A0A0F6B7R4	fliS
A0A0F6B7R4	asd
A0A0F6B7R4	entS
A0A0F6B7R4	fimH
A0A0F6AWF3	hflD
A0A0F6AWF3	flgC
A0A0F6AWF3	fixA
A0A0F6AWF3	fixC
A0A0F6B6R9	flgK
A0A0F6AYH2	flgM
A0A0F6AYH2	fic
A0A0F6AYH2	flhA
A0A0F6AYH2	fmt
A0A0F6AZ59	fliN
A0A0F6AZ59	galK
A0A0F6AZ59	hslO
A0A0F6AZ59	hspQ
A0A0F6B7Z1	hutG
A0A0F6AYY2	pgi
A0A0F6B6C7	hldD
A0A0F6B6C7	hisD
A0A0F6B6C7	lsrK
A0A0F6B6C7	lspA
A0A0F6B9P2	lsrR
A0A0F6AW30	hisL
A0A0F6B3K4	hisP
A0A0F6B3K4	hisQ
A0A0F6B3K4	hldE
A0A0F6B3K4	hisC
A0A0F6B1G7	aspC
A0A0F6B1G7	alaE
A0A0F6B1G7	acs
A0A0F6B1G7	azoR
A0A0F6B6X7	argR
A0A0F6B8U0	argT
A0A0F6B8U0	apaH
A0A0F6B8U0	apt
A0A0F6B8U0	ampD
A0A0F6BAK3	cmoB
A0A0F6B2E7	asnA
A0A0F6B2E7	asrA
A0A0F6B2E7	arnF
A0A0F6B2E7	aroL
A0A0F6B0K2	bglX
A0A0F6B0K2	bioA
A0A0F6B0K2	chiQ
A0A0F6B0K2	ccmA1
A0A0F6B9J2	dnaN
A0A0F6B9J2	dxr
A0A0F6B9J2	citG2
A0A0F6B9J2	dut
A0A0F6B289	dusC
A0A0F6B289	dtpD
A0A0F6B289	fusA
A0A0F6B289	dapD
A0A0F6AZJ7	gmhB
A0A0F6AZJ7	tsf
A0A0F6AZJ7	fbp
A0A0F6AWN0	eutH
A0A0F6B4I8	eutL
A0A0F6B087	fliT
A0A0F6B087	cca
A0A0F6B087	fliL
A0A0F6B087	ddlB
A0A0F6B757	dnaB
A0A0F6BB55	dmsD
A0A0F6BB55	djlA
A0A0F6BB55	dksA
A0A0F6BB55	dgt
A0A0F6B9K9	galF
A0A0F6B9K9	ysgA
A0A0F6B9K9	glgX
A0A0F6B9K9	ybdK
A0A0F6B451	glaH
A0A0F6B8I8	epd
A0A0F6B0E7	polA
A0A0F6AZL1	dsbA
A0A0F6AZL1	glgA
A0A0F6AZL1	dsbB
A0A0F6AZL1	dtnK
A0A0F6B626	dsbD
A0A0F6B626	dokD
A0A0F6B626	fliZ
A0A0F6B626	fldA
A0A0F6AWX0	fljB
A0A0F6B422	flgH
A0A0F6B422	fliF
A0A0F6B422	gsiB
A0A0F6B422	ilvH
A0A0F6B6Y7	gsiD
A0A0F6AYB1	ilvY
A0A0F6B6D6	ilvD
A0A0F6AWG3	kdsB
A0A0F6AWG3	hisG
A0A0F6AWG3	allR
A0A0F6AWG3	btuD
A0A0F6B102	acpP
A0A0F6B7V6	cbpA
A0A0F6B7V6	apaG
A0A0F6B7V6	cbiP
A0A0F6B7V6	arnA
A0A0F6B5Q3	asr
A0A0F6B5Q3	arnC
A0A0F6B5Q3	arnD
A0A0F6B5Q3	argG
A0A0F6B253	cmoA
A0A0F6B253	cobC
A0A0F6B253	atpA
A0A0F6B253	cbiK
A0A0F6B0N7	caiB
A0A0F6B0I0	cybC
A0A0F6B0I0	cheA
A0A0F6B0I0	clpS
A0A0F6B0I0	cof
A0A0F6AWJ0	flk
A0A0F6B2K1	dacD
A0A0F6B2K1	dadA
A0A0F6B2K1	ddlA
A0A0F6B2K1	bioD1
A0A0F6B103	acnA
A0A0F6B103	bipA
A0A0F6B103	aceK
A0A0F6B103	brnQ
A0A0F6BAC4	ackA
A0A0F6BAC4	ais
A0A0F6BAC4	add
A0A0F6BAC4	ada
A0A0F6B2Z0	caiD
A0A0F6B2Z0	ppc
A0A0F6B2Z0	cbiG
A0A0F6B2Z0	cbiH
A0A0F6B7Q2	cbiE
A0A0F6B1Z1	cbiJ
A0A0F6B1Z1	clpB
A0A0F6B1Z1	flhC
A0A0F6B1Z1	fnr
A0A0F6B8M1	dam
A0A0F6B8M1	dps
A0A0F6B8M1	dxs
A0A0F6B8M1	dusB
A0A0F6B468	dsbC
A0A0F6B468	dtpA
A0A0F6B468	fabH
A0A0F6B468	fabG
A0A0F6B337	grpE
A0A0F6B337	bamB
A0A0F6B337	aas
A0A0F6B337	pgl
A0A0F6B9B0	ahpF
A0A0F6B1W9	araA
A0A0F6AYY1	argE
A0A0F6AYY1	cbiN
A0A0F6AYY1	cbiQ
A0A0F6AYY1	cbiD
A0A0F6B154	aphA
A0A0F6B5Q8	arnE
A0A0F6B5Q8	asrB
A0A0F6B5Q8	citA
A0A0F6B5Q8	aroH
A0A0F6BAG9	citD1
A0A0F6BAG9	bcsQ
A0A0F6BAG9	cueR
A0A0F6BAG9	cysN
A0A0F6B668	cysP
A0A0F6B6W7	gsiC
A0A0F6B2H2	eutN
A0A0F6B2H2	fimC
A0A0F6B2H2	frsA
A0A0F6B2H2	ftsK
